audio_path,Date,tag_number,Colony Size,Fob 1st,Fob 2nd,Fob 3rd,Queen status,Frames of Honey
audio_2021_chunk_1/18-10-2021_11h00_HIVE-3627.wav,,,,,,,,
audio_2021_chunk_1/14-10-2021_06h00_HIVE-3627.wav,,,,,,,,
audio_2021_chunk_1/26-09-2021_08h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_00h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_19h30_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_05h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_00h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_04h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_19h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_20h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_07h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_22h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_08h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/16-08-2021_00h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_09h15_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/26-09-2021_14h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_12h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_18h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/11-08-2021_18h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_12h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_06h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_16h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_00h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_11h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/14-08-2021_02h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_00h15_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_11h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_12h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_03h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_07h15_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_17h15_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_00h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_14h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_20h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_00h15_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/11-08-2021_22h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/25-09-2021_14h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/16-08-2021_11h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_17h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_02h45_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_03h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_04h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/25-09-2021_17h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_10h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_10h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_14h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_18h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_08h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_20h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_23h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_07h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/26-09-2021_02h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_21h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/25-09-2021_11h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_01h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/11-08-2021_18h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_06h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_03h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_10h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_01h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_22h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/14-08-2021_08h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_11h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_08h00_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_02h15_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_00h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_14h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_23h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_10h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_01h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_19h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_09h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_19h45_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/14-09-2021_22h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_18h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_02h15_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_00h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/14-08-2021_12h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_04h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_11h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_13h45_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_23h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_20h15_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_15h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_19h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_20h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_11h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_06h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_05h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/14-09-2021_18h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_23h45_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_20h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_09h45_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_19h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/11-08-2021_16h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_22h45_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_10h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_07h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_03h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_10h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_15h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_03h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_19h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/25-09-2021_03h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_15h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_03h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_10h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_22h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_13h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_01h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/14-08-2021_08h45_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_03h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_13h00_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_18h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_09h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_22h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_04h45_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_08h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_16h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_15h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_19h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_01h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_18h45_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_23h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_02h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/21-09-2021_20h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_23h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_13h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_07h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_12h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_14h15_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_13h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_04h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_07h00_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_21h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_18h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_03h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_15h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/14-08-2021_15h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/16-08-2021_04h15_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_20h45_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_08h15_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_13h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_02h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_04h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/14-08-2021_20h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_08h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/26-09-2021_17h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_20h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_05h45_HIVE-3692.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_09h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_18h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_08h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/16-09-2021_19h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_18h00_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/24-09-2021_17h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/23-09-2021_02h30_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_17h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_03h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_10h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/14-09-2021_21h00_HIVE-3627.WAV,2021-09-14,3627.0,2.0,10.0,4.0,,QR,
audio_2021_chunk_1/24-09-2021_02h45_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_00h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_00h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_16h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_15h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/11-08-2021_21h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_14h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_12h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_16h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/16-08-2021_02h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_01h45_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_19h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_10h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_16h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_23h15_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_12h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_17h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_12h00_HIVE-3693.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_12h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/20-09-2021_19h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_17h30_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_06h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_09h45_HIVE-3629.WAV,,,,,,,,
audio_2021_chunk_1/15-08-2021_21h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_06h00_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/18-09-2021_02h00_HIVE-3640.WAV,,,,,,,,
audio_2021_chunk_1/12-08-2021_12h30_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/22-09-2021_05h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_16h30_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/11-08-2021_20h00_HIVE-3631.WAV,,,,,,,,
audio_2021_chunk_1/19-09-2021_15h45_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/15-09-2021_04h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/17-09-2021_02h30_HIVE-3627.WAV,,,,,,,,
audio_2021_chunk_1/26-09-2021_04h15_HIVE-3690.WAV,,,,,,,,
audio_2021_chunk_1/13-08-2021_00h45_HIVE-3693.WAV,,,,,,,,
